InterZone,InterZone_Name,CPP,Typology_Group,Typology_Name,Indicator,Type,Year,value,IndicatorFullName,High is Positive,Change,OverallZScore,CPPChangeScore,TypeChangeScore
S02001346,Monifieth West,Angus,2,"Large Urban, Dep - OP, HH Inc 70-90%",Child Poverty,Raw data,2023/24,10.3269127052807,Child Poverty (%),No,-0.7451570106856509,-1.4108967372133527,-1.659207849879801,-1.7882151154450106
S02001347,Monifieth East,Angus,1,"Large Urban, Dep - OP, HH Inc 0- 70%",Child Poverty,Raw data,2023/24,5.68172899485661,Child Poverty (%),No,0.5275135043545052,1.5423019993609037,2.2558352462310602,1.3053414803430663
S02001348,Carnoustie West,Angus,42,"Other Urban, Dep - Average, HH Inc 50-60%",Child Poverty,Raw data,2023/24,17.8200599532527,Child Poverty (%),No,-0.27886696655388965,-0.32888285150341134,-0.22478661006214104,-0.21624838970324425
S02001349,Carnoustie East,Angus,26,"Other Urban, Dep - OP, HH Inc 70-100%",Child Poverty,Raw data,2023/24,8.4932615314974491,Child Poverty (%),No,-0.27217003041074794,-0.3133427858516032,-0.2041852106406459,0.08180903764390815
S02001350,Arbroath Landward,Angus,60,"Accessible Rural, Dep - not OP or Child, HH Inc 60-80%",Child Poverty,Raw data,2023/24,10.3223574844168,Child Poverty (%),No,0.38537906640764474,1.2124827432315073,1.8185952509398235,1.3411571728792473
S02001351,Arbroath Kirkton,Angus,33,"Other Urban, Dep -Student, HH Inc 30-70%",Child Poverty,Raw data,2023/24,15.1850588201265,Child Poverty (%),No,-0.4704715344710737,-0.7734962539574082,-0.8142087204532247,-0.5485635919853861
S02001352,Arbroath Keptie,Angus,24,"Other Urban, Dep - OP, HH Inc 30-50%",Child Poverty,Raw data,2023/24,17.5977558659788,Child Poverty (%),No,-0.2736638387148693,-0.31680912906006214,-0.20878052719654094,-0.3093444664450116
S02001353,Arbroath Harbour,Angus,38,"Other Urban, Dep - Average, HH Inc 0-20%",Child Poverty,Raw data,2023/24,36.7343111049543,Child Poverty (%),No,-0.6664475216978079,-1.2282534209045994,-1.417078376604037,-1.8013423936630026
S02001354,Arbroath Cliffburn,Angus,27,"Other Urban, Dep - Child, HH Inc 0-20%",Child Poverty,Raw data,2023/24,25.9873087990622,Child Poverty (%),No,-0.3702244383505797,-0.5408754820375529,-0.5058243452881267,-1.5007817050653884
S02001355,Arbroath Warddykes,Angus,27,"Other Urban, Dep - Child, HH Inc 0-20%",Child Poverty,Raw data,2023/24,34.5414506853639,Child Poverty (%),No,-0.448822415847522,-0.723260038840095,-0.7476107821790385,-1.840277201627024
S02001356,Lunan,Angus,59,"Accessible Rural, Dep - not OP or Child, HH Inc 0-60%",Child Poverty,Raw data,2023/24,14.144859825573601,Child Poverty (%),No,-0.23130416207542748,-0.2185146042361358,-0.07847189065560349,-0.9880625297786422
S02001357,Montrose South,Angus,39,"Other Urban, Dep - Average, HH Inc 20-30%",Child Poverty,Raw data,2023/24,27.1430387391339,Child Poverty (%),No,-0.38391029864367576,-0.5726331638953963,-0.5479253700401088,-0.33461004900918917
S02001358,Montrose North,Angus,41,"Other Urban, Dep - Average, HH Inc 40-50%",Child Poverty,Raw data,2023/24,18.5262525049492,Child Poverty (%),No,0.07371339605860638,0.48927068399769413,0.8598360775521489,0.6674240335834537
S02001359,Hillside,Angus,60,"Accessible Rural, Dep - not OP or Child, HH Inc 60-80%",Child Poverty,Raw data,2023/24,10.3079241339611,Child Poverty (%),No,0.09138712966621654,0.5302821218708325,0.914204767582493,0.4003185825218164
S02001360,Friockheim,Angus,59,"Accessible Rural, Dep - not OP or Child, HH Inc 0-60%",Child Poverty,Raw data,2023/24,10.2514795868074,Child Poverty (%),No,0.02252688994964025,0.3704937316096052,0.7023739732700981,0.06834311647364104
S02001361,Brechin East,Angus,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Child Poverty,Raw data,2023/24,30.2890815906808,Child Poverty (%),No,-0.610560080624666,-1.0985680715411288,-1.2451550565090452,-0.3574034469754448
S02001362,Brechin West,Angus,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Child Poverty,Raw data,2023/24,16.4691209038072,Child Poverty (%),No,-0.7679384591277767,-1.463760494141433,-1.729289109238541,-1.3643679255872634
S02001363,Letham and Glamis,Angus,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Child Poverty,Raw data,2023/24,9.90224248793284,Child Poverty (%),No,0.25741436401983175,0.9155439888942417,1.424944798046695,1.0056885054998308
S02001364,Forfar East,Angus,24,"Other Urban, Dep - OP, HH Inc 30-50%",Child Poverty,Raw data,2023/24,11.40136443586,Child Poverty (%),No,0.005801021193009737,0.331681789401115,0.6509211453556898,0.36383980042794806
S02001365,Forfar Central,Angus,39,"Other Urban, Dep - Average, HH Inc 20-30%",Child Poverty,Raw data,2023/24,24.5843692185084,Child Poverty (%),No,-0.13343878188595237,0.008579457985300956,0.22258574879711843,0.5790835321292632
S02001366,Forfar West,Angus,23,"Other Urban, Dep - OP, HH Inc 0-30%",Child Poverty,Raw data,2023/24,23.4656883013579,Child Poverty (%),No,-0.2783357745569093,-0.3276502343288779,-0.22315253467820576,0.02233887648710521
S02001367,Kirriemuir Landward,Angus,59,"Accessible Rural, Dep - not OP or Child, HH Inc 0-60%",Child Poverty,Raw data,2023/24,8.20581794365956,Child Poverty (%),No,-0.10461695336268129,0.07545975934751048,0.31124868193167227,-0.46080992800134074
S02001368,Kirriemuir,Angus,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Child Poverty,Raw data,2023/24,16.8313191508067,Child Poverty (%),No,-0.15333276917149563,-0.03758402063920142,0.16138702009558495,0.33455874388223694
S02001369,Angus Glens,Angus,56,"Accessible Rural, Dep -OP, HH Inc 70-100%",Child Poverty,Raw data,2023/24,15.4273314668805,Child Poverty (%),No,-0.16952570394419286,-0.07515930343786824,0.1115736263393687,-0.189518343606866
S02001370,"Mull, Iona, Coll and Tiree",Argyll and Bute,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Child Poverty,Raw data,2023/24,10.9611609630424,Child Poverty (%),No,0.3951866496067139,1.2352409842452263,1.5213237102287307,0.9671943425755628
S02001371,Oban South,Argyll and Bute,53,"Remote Small Town, Dep not OP, HH Inc 0-100%",Child Poverty,Raw data,2023/24,13.3643763874271,Child Poverty (%),No,0.18533400124663513,0.7482833870668302,0.8633835568508966,0.814172754881355
S02001372,Oban North,Argyll and Bute,53,"Remote Small Town, Dep not OP, HH Inc 0-100%",Child Poverty,Raw data,2023/24,20.3760646123639,Child Poverty (%),No,-0.462053153037282,-0.7539616194070907,-1.1663359006493068,-0.47918546211969554
S02001373,Benderloch Trail,Argyll and Bute,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Child Poverty,Raw data,2023/24,9.90436841480898,Child Poverty (%),No,0.14762405157401837,0.6607784323960316,0.745153502260879,0.46460751595992916
S02001374,Loch Awe,Argyll and Bute,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Child Poverty,Raw data,2023/24,12.3504694998916,Child Poverty (%),No,0.17131211357559228,0.7157459624426702,0.8194214577445613,0.5126976071314279
S02001375,Mid Argyll,Argyll and Bute,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Child Poverty,Raw data,2023/24,10.8959376975195,Child Poverty (%),No,0.29867325831409086,1.01128417699659,1.2187302668468496,0.7712586097906527
S02001376,Greater Lochgilphead,Argyll and Bute,65,"Remote Rural, Dep - not OP, HH Inc 0-60%",Child Poverty,Raw data,2023/24,17.5830972745835,Child Poverty (%),No,-0.47686652341667735,-0.7883356590126649,-1.212779494550198,-0.8807300511235006
S02001377,Knapdale,Argyll and Bute,63,"Remote Rural, Dep - OP, HH Inc 40-50%",Child Poverty,Raw data,2023/24,15.0306111239428,Child Poverty (%),No,0.17026945486014855,0.7133265000879307,0.8161524638075266,0.6130133738345211
S02001378,Whisky Isles,Argyll and Bute,62,"Remote Rural, Dep - OP, HH Inc 0-40%",Child Poverty,Raw data,2023/24,9.5986229622883,Child Poverty (%),No,0.010168656852625912,0.3418167740333221,0.3141967133314142,0.6925491377640659
S02001379,Kintyre Trail,Argyll and Bute,62,"Remote Rural, Dep - OP, HH Inc 0-40%",Child Poverty,Raw data,2023/24,23.9414061928921,Child Poverty (%),No,-0.5657316734748545,-0.9945449219568999,-1.4913938028094782,-1.4785002512538796
S02001380,Campbeltown,Argyll and Bute,52,"Remote Small Town, Dep -OP, HH Inc 0-100%",Child Poverty,Raw data,2023/24,16.2113248624959,Child Poverty (%),No,-0.084410579592199,0.12234812266270259,0.017667325596013295,0.43586595599680583
S02001381,Bute,Argyll and Bute,62,"Remote Rural, Dep - OP, HH Inc 0-40%",Child Poverty,Raw data,2023/24,17.5600082749959,Child Poverty (%),No,-0.6062058446440808,-1.0884641805146247,-1.6182903780732256,-1.6310812100770655
S02001382,Rothesay Town,Argyll and Bute,52,"Remote Small Town, Dep -OP, HH Inc 0-100%",Child Poverty,Raw data,2023/24,24.3602728688437,Child Poverty (%),No,-0.12787204045181855,0.021496936292402985,-0.11859514451080946,0.3509379118586902
S02001383,Cowal South,Argyll and Bute,62,"Remote Rural, Dep - OP, HH Inc 0-40%",Child Poverty,Raw data,2023/24,20.3484483304967,Child Poverty (%),No,0.009708847915829488,0.3407497993881447,0.3127550981563641,0.6908157338072923
S02001384,Cowal North,Argyll and Bute,62,"Remote Rural, Dep - OP, HH Inc 0-40%",Child Poverty,Raw data,2023/24,17.5471045921275,Child Poverty (%),No,-0.16217967890958818,-0.05811304394284653,-0.22615810873990555,0.04282429936704247
S02001385,Hunter's Quay,Argyll and Bute,52,"Remote Small Town, Dep -OP, HH Inc 0-100%",Child Poverty,Raw data,2023/24,22.0853865725517,Child Poverty (%),No,-0.48610595662369693,-0.8097755227882247,-1.2417474115569922,-0.3490870123537086
S02001386,Dunoon,Argyll and Bute,52,"Remote Small Town, Dep -OP, HH Inc 0-100%",Child Poverty,Raw data,2023/24,20.1554541986556,Child Poverty (%),No,-0.1286117271115459,0.01978051269088763,-0.1209142458333598,0.3494924900978201
S02001387,Garelochhead,Argyll and Bute,49,"Accessible Small Town, Dep - Student & Adult, HH Inc 60-100%",Child Poverty,Raw data,2023/24,16.5926358918025,Child Poverty (%),No,-0.2004525334933649,-0.14692420477840132,-0.3461530099805607,-0.055427457102305365
S02001388,Helensburgh West and Rhu,Argyll and Bute,26,"Other Urban, Dep - OP, HH Inc 70-100%",Child Poverty,Raw data,2023/24,7.21110735886339,Child Poverty (%),No,-0.028378594823217806,0.25236888190240425,0.19334150908171038,0.45037337708127495
S02001389,Helensburgh North,Argyll and Bute,26,"Other Urban, Dep - OP, HH Inc 70-100%",Child Poverty,Raw data,2023/24,12.669825053242601,Child Poverty (%),No,-0.6186932492943025,-1.1174408773110949,-1.6574414919384193,-0.44206540019159385
S02001390,Helensburgh Centre,Argyll and Bute,24,"Other Urban, Dep - OP, HH Inc 30-50%",Child Poverty,Raw data,2023/24,16.3202932827929,Child Poverty (%),No,-0.1318662045329202,0.01222858271731644,-0.13111784054858877,0.032222399752624135
S02001391,Helensburgh East,Argyll and Bute,42,"Other Urban, Dep - Average, HH Inc 50-60%",Child Poverty,Raw data,2023/24,11.4700537666702,Child Poverty (%),No,0.31544066085567124,1.0501924972697791,1.2713002367098267,1.3807508285565389
S02001392,Lomond Shore,Argyll and Bute,56,"Accessible Rural, Dep -OP, HH Inc 70-100%",Child Poverty,Raw data,2023/24,5.01396743708689,Child Poverty (%),No,0.30466025522602014,1.0251768471788842,1.237500988576072,1.1099825832027845
S02001393,Tullibody South,Clackmannanshire,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Child Poverty,Raw data,2023/24,14.5837796167676,Child Poverty (%),No,0.1903881097842276,0.7600113141079122,1.4012109656893414,0.9089283796487679
S02001394,Tullibody North and Glenochil,Clackmannanshire,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Child Poverty,Raw data,2023/24,21.0762877944337,Child Poverty (%),No,-0.12723252450504963,0.022980916367133855,0.13655781985898546,0.2749616909015373
S02001395,Menstrie,Clackmannanshire,57,"Accessible Rural, Dep -Child, HH Inc 0-90%",Child Poverty,Raw data,2023/24,9.41739736274831,Child Poverty (%),No,0.10965249240656061,0.5726664197157092,1.079750262338969,-0.3153969342729094
S02001396,Alva,Clackmannanshire,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Child Poverty,Raw data,2023/24,18.3822140629125,Child Poverty (%),No,-0.12725386805380134,0.02293138921893431,0.13647283738883692,-0.27149266917024856
S02001397,"Fishcross, Devon Village and Coalsnaughton",Clackmannanshire,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Child Poverty,Raw data,2023/24,23.1739518514031,Child Poverty (%),No,-0.354434506259389,-0.5042353564502744,-0.768080197779457,-1.1157413073611278
S02001398,Tillicoultry,Clackmannanshire,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Child Poverty,Raw data,2023/24,26.8084613694306,Child Poverty (%),No,-0.5219883285414566,-0.8930396309454502,-1.4352203189465498,-0.6844991202035571
S02001399,Dollar and Muckhart,Clackmannanshire,56,"Accessible Rural, Dep -OP, HH Inc 70-100%",Child Poverty,Raw data,2023/24,6.60322096810576,Child Poverty (%),No,0.024938976895019338,0.376090916454715,0.742450974067772,0.3434097789898384
S02001400,"Clackmannan, Kennet and Forestmill",Clackmannanshire,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Child Poverty,Raw data,2023/24,18.4918059160442,Child Poverty (%),No,-0.06818625695106006,0.1599962401914353,0.3716591953687525,-0.051985625662650754
S02001401,Sauchie,Clackmannanshire,32,"Other Urban, Dep -Student, HH Inc 0-30%",Child Poverty,Raw data,2023/24,32.4280849207314,Child Poverty (%),No,-0.6111187424834297,-1.099864431813466,-1.7901061362143837,-0.5703288739448615
S02001402,Alloa South and East,Clackmannanshire,27,"Other Urban, Dep - Child, HH Inc 0-20%",Child Poverty,Raw data,2023/24,36.6435137444723,Child Poverty (%),No,0.08001845516527994,0.5039014092072484,0.9617579961730779,0.44399396951810666
S02001403,Alloa North,Clackmannanshire,40,"Other Urban, Dep - Average, HH Inc 30-40%",Child Poverty,Raw data,2023/24,21.7505381366773,Child Poverty (%),No,-0.24480289671679634,-0.2498380658997258,-0.33156586299536533,-0.5978579392922451
S02001404,Alloa West,Clackmannanshire,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Child Poverty,Raw data,2023/24,10.5210556860549,Child Poverty (%),No,-0.28833304533011983,-0.35084864041099306,-0.5048875349499792,-0.08655946293268481
S02001405,Stranraer West,Dumfries and Galloway,38,"Other Urban, Dep - Average, HH Inc 0-20%",Child Poverty,Raw data,2023/24,29.7467644144081,Child Poverty (%),No,0.06689965997129288,0.47345958712179165,0.6144952017226679,0.7482853348822794
S02001406,Stranraer East,Dumfries and Galloway,39,"Other Urban, Dep - Average, HH Inc 20-30%",Child Poverty,Raw data,2023/24,34.6880364389721,Child Poverty (%),No,-0.8032758882641189,-1.5457600767874844,-1.1444092270134028,-1.8644113307939612
S02001407,Stranraer South,Dumfries and Galloway,28,"Other Urban, Dep - Child, HH Inc 20-40%",Child Poverty,Raw data,2023/24,19.8278046343833,Child Poverty (%),No,-0.16502863596938044,-0.06472397449407986,0.145693581513387,-0.5702424163144729
S02001408,Rhins North,Dumfries and Galloway,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Child Poverty,Raw data,2023/24,20.6145770684814,Child Poverty (%),No,0.04191774628411249,0.4154897079847234,0.5639987257968742,0.4525869734630599
S02001409,Rhins South,Dumfries and Galloway,54,"Accessible Rural, Dep -OP, HH Inc 0-40%",Child Poverty,Raw data,2023/24,27.7485978806756,Child Poverty (%),No,-0.8156500462658072,-1.5744739876897127,-1.1694213769815163,-1.6497055433337122
S02001410,Machars North,Dumfries and Galloway,54,"Accessible Rural, Dep -OP, HH Inc 0-40%",Child Poverty,Raw data,2023/24,24.9739254956278,Child Poverty (%),No,0.12627908556356537,0.6112479954845571,0.7345201034357148,0.44845530352166774
S02001411,Machars South,Dumfries and Galloway,62,"Remote Rural, Dep - OP, HH Inc 0-40%",Child Poverty,Raw data,2023/24,24.5179065162017,Child Poverty (%),No,-0.026228213742752526,0.2573587851137495,0.4262538407161717,0.5553389305337142
S02001412,Newton Stewart,Dumfries and Galloway,52,"Remote Small Town, Dep -OP, HH Inc 0-100%",Child Poverty,Raw data,2023/24,22.9730770828044,Child Poverty (%),No,-0.33092036303268335,-0.44967140038459763,-0.18962691101713924,-0.04583883151902846
S02001413,Gatehouse,Dumfries and Galloway,63,"Remote Rural, Dep - OP, HH Inc 40-50%",Child Poverty,Raw data,2023/24,17.6266286451337,Child Poverty (%),No,-0.02475851336838586,0.26076918649999153,0.4292245774860461,-0.8170888771912419
S02001414,Kirkcudbright,Dumfries and Galloway,52,"Remote Small Town, Dep -OP, HH Inc 0-100%",Child Poverty,Raw data,2023/24,17.5939491063497,Child Poverty (%),No,-0.10609988621116528,0.0720186523502063,0.26480752253343903,0.39348288019982686
S02001415,Castle Douglas,Dumfries and Galloway,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Child Poverty,Raw data,2023/24,19.2381555037347,Child Poverty (%),No,-0.22308564649240914,-0.19944375317967067,0.028341705635916512,0.14174402464141134
S02001416,Dalbeattie,Dumfries and Galloway,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Child Poverty,Raw data,2023/24,15.3593592166846,Child Poverty (%),No,0.024619134744536808,0.37534873108658895,0.5290326726715648,0.8264631313397092
S02001417,Dalbeattie Rural,Dumfries and Galloway,54,"Accessible Rural, Dep -OP, HH Inc 0-40%",Child Poverty,Raw data,2023/24,17.044376728901,Child Poverty (%),No,-0.8371481142825685,-1.6243596938136453,-1.2128758812141738,-1.697592802652467
S02001418,Glenkens,Dumfries and Galloway,64,"Remote Rural, Dep - OP, HH Inc 50-100%",Child Poverty,Raw data,2023/24,17.3638885405295,Child Poverty (%),No,-0.07408181919133305,0.14631574177993584,0.32952632553238936,0.014513475440538355
S02001419,Upper Nithsdale,Dumfries and Galloway,65,"Remote Rural, Dep - not OP, HH Inc 0-60%",Child Poverty,Raw data,2023/24,26.6785226956436,Child Poverty (%),No,-0.2146434629079097,-0.17985388635943947,0.04540607169985685,-0.13492790688143722
S02001420,Thornhill,Dumfries and Galloway,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Child Poverty,Raw data,2023/24,14.506055884004,Child Poverty (%),No,0.10410217016477008,0.5597870417161972,0.6896934304847836,0.6121917991842514
S02001421,Mid Nithsdale,Dumfries and Galloway,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Child Poverty,Raw data,2023/24,16.2277963070256,Child Poverty (%),No,-0.06561499375197277,0.16596278938166692,0.34664050070408375,0.17658949432391455
S02001422,Shawhead,Dumfries and Galloway,30,"Other Urban, Dep - Child, HH Inc 60-80%",Child Poverty,Raw data,2023/24,12.5189951938241,Child Poverty (%),No,0.12291848243590697,0.6034498035775063,0.7277272445275907,-0.08978360446535431
S02001423,Lochside and Lincluden,Dumfries and Galloway,27,"Other Urban, Dep - Child, HH Inc 0-20%",Child Poverty,Raw data,2023/24,29.0563601083624,Child Poverty (%),No,0.0643877784350051,0.46763083153130386,0.6094178819018613,0.37647894524988684
S02001424,Summerville,Dumfries and Galloway,38,"Other Urban, Dep - Average, HH Inc 0-20%",Child Poverty,Raw data,2023/24,19.5622588868916,Child Poverty (%),No,0.03221785499912333,0.39298136324882466,0.5443921282844258,0.6277071233020755
S02001425,Troqueer,Dumfries and Galloway,25,"Other Urban, Dep - OP, HH Inc 50-70%",Child Poverty,Raw data,2023/24,15.4372451596517,Child Poverty (%),No,-0.2611049433672661,-0.28766653996492625,-0.048507511497597,-0.14640599598211748
